# append_o ? ? [1..l]
1	0.00025
2	0.00048
3	0.00073
4	0.00105
5	0.00142
6	0.00190
7	0.00234
8	0.00314
9	0.00386
10	0.00471
11	0.00571
12	0.00740
13	0.00629
14	0.00681
15	0.00805
16	0.00951
17	0.01081
18	0.01283
19	0.01419
20	0.01629
21	0.01814
22	0.02094
23	0.02316
24	0.02587
25	0.02837
26	0.03160
27	0.03612
28	0.03841
29	0.04285
30	0.04614
31	0.05280
32	0.05581
33	0.06385
34	0.06371
35	0.07240
36	0.08368
37	0.08749
38	0.08615
39	0.10375
40	0.11159
41	0.12135
42	0.11925
43	0.13497
44	0.14428
45	0.15530
46	0.16358
47	0.18462
48	0.19422
49	0.19910
50	0.21430
51	0.22009
52	0.23647
53	0.26243
54	0.28337
55	0.27968
56	0.31778
57	0.30955
58	0.32086
59	0.34131
60	0.36756
61	0.39044
62	0.39721
63	0.42807
64	0.44643
65	0.48342
66	0.50534
67	0.51542
68	0.56082
69	0.60956
70	0.62887
71	0.63649
72	0.66445
73	0.67523
74	0.69060
75	0.75427
76	0.76341
77	0.79280
78	0.83118
79	0.86596
80	0.89978
81	0.99626
82	0.98219
83	1.05911
84	1.12000
85	1.07891
86	1.12119
87	1.21258
88	1.26700
89	1.30843
90	1.34175
91	1.41065
92	1.47490
93	1.54415
94	1.56888
95	1.61492
96	1.66756
97	1.71183
98	1.75645
99	1.78445
100	1.85942
