# mult_rev_o ? (m * 20) 20
1	0.00227
2	0.00243
3	0.00298
4	0.00346
5	0.00395
6	0.00465
7	0.00511
8	0.00559
9	0.00614
10	0.00678
11	0.00757
12	0.00759
13	0.00818
14	0.00872
15	0.00908
16	0.00978
17	0.01039
18	0.01124
19	0.01164
20	0.01189
21	0.01234
22	0.01320
23	0.01382
24	0.01661
25	0.01581
26	0.01607
27	0.01565
28	0.01610
29	0.01690
30	0.01695
31	0.01862
32	0.01810
33	0.01945
34	0.01929
35	0.02045
36	0.02073
37	0.02091
38	0.02141
39	0.02223
40	0.02310
41	0.02326
42	0.02393
43	0.02387
44	0.02495
45	0.02518
46	0.02612
47	0.02614
48	0.02686
49	0.02757
50	0.02769
51	0.02847
52	0.02978
53	0.02962
54	0.03050
55	0.03046
56	0.03162
57	0.03154
58	0.03286
59	0.03282
60	0.03390
61	0.03417
62	0.03413
63	0.03647
64	0.03672
65	0.03781
66	0.03707
67	0.03767
68	0.03792
69	0.03898
70	0.03943
71	0.03918
72	0.04062
73	0.04134
74	0.04134
75	0.04229
76	0.04128
77	0.04357
78	0.04403
79	0.04353
80	0.04467
81	0.04554
82	0.04535
83	0.04685
84	0.04696
85	0.04743
86	0.04873
87	0.04868
88	0.04921
89	0.04824
90	0.05087
91	0.05096
92	0.05208
93	0.05246
94	0.05192
95	0.05356
96	0.05493
97	0.05384
98	0.05343
99	0.05697
100	0.05612
