# mult_rev_o ? 40 (k * 10)
1	0.00064
2	0.00126
3	0.00183
4	0.00261
5	0.00327
6	0.00391
7	0.00468
8	0.00563
9	0.00630
10	0.00779
11	0.00767
12	0.00865
13	0.00928
14	0.01032
15	0.01075
16	0.01185
17	0.01504
18	0.01390
19	0.01415
20	0.01545
21	0.01667
22	0.01671
23	0.01836
24	0.01840
25	0.02030
26	0.02009
27	0.02127
28	0.02260
29	0.02315
30	0.02422
31	0.02548
32	0.02536
33	0.02617
34	0.02756
35	0.02885
36	0.02903
37	0.03044
38	0.03055
39	0.03218
40	0.03272
41	0.03379
42	0.03396
43	0.03539
44	0.03678
45	0.03692
46	0.03915
47	0.03900
48	0.04055
49	0.04118
50	0.04572
51	0.04514
52	0.04471
53	0.04555
54	0.04672
55	0.04676
56	0.04826
57	0.04949
58	0.04975
59	0.05788
60	0.05444
61	0.05234
62	0.05334
63	0.05343
64	0.05557
65	0.05606
66	0.05698
67	0.05748
68	0.05887
69	0.05983
70	0.06040
71	0.06184
72	0.06335
73	0.06390
74	0.06466
75	0.06559
76	0.06617
77	0.06722
78	0.06794
79	0.06841
80	0.07048
81	0.07004
82	0.07208
83	0.07272
84	0.07456
85	0.07477
86	0.07555
87	0.07660
88	0.07781
89	0.07892
90	0.07940
91	0.08063
92	0.08188
93	0.08278
94	0.08318
95	0.08396
96	0.08568
97	0.08609
98	0.08741
99	0.08882
100	0.08950
