# le_o (n * 10) ?
1	0.00071
2	0.00158
3	0.00248
4	0.00412
5	0.00476
6	0.00622
7	0.00788
8	0.00964
9	0.01143
10	0.01330
11	0.01569
12	0.01783
13	0.02101
14	0.02258
15	0.02498
16	0.02797
17	0.03102
18	0.03347
19	0.03717
20	0.03999
21	0.04389
22	0.04726
23	0.05072
24	0.05531
25	0.05837
26	0.06247
27	0.06678
28	0.07067
29	0.07520
30	0.07966
31	0.08454
32	0.08889
33	0.09633
34	0.09911
35	0.10478
36	0.11026
37	0.11491
38	0.12230
39	0.12608
40	0.13130
41	0.13888
42	0.14335
43	0.15030
44	0.15565
45	0.16276
46	0.16841
47	0.17544
48	0.18173
49	0.18866
50	0.19600
51	0.20272
52	0.21032
53	0.21736
54	0.22499
55	0.23249
56	0.24036
57	0.24815
58	0.25592
59	0.26434
60	0.27280
61	0.28334
62	0.28905
63	0.29911
64	0.30752
65	0.32283
66	0.32582
67	0.33475
68	0.35583
69	0.35308
70	0.36430
71	0.37181
72	0.38160
73	0.39410
74	0.40129
75	0.41088
76	0.42242
77	0.43296
78	0.44192
79	0.45306
80	0.46812
81	0.47425
82	0.48509
83	0.49648
84	0.51462
85	0.52166
86	0.53024
87	0.54777
88	0.55408
89	0.56665
90	0.57792
91	0.59209
92	0.60254
93	0.61835
94	0.62888
95	0.64547
96	0.65415
97	0.66593
98	0.67935
99	0.69235
100	0.70794
