# le_o (n * 10) ?
1	0.00046
2	0.00096
3	0.00149
4	0.00204
5	0.00260
6	0.00330
7	0.00377
8	0.00435
9	0.00495
10	0.00565
11	0.00644
12	0.00721
13	0.00741
14	0.00814
15	0.00892
16	0.00935
17	0.00990
18	0.01074
19	0.01235
20	0.01229
21	0.01252
22	0.01352
23	0.01442
24	0.01468
25	0.01577
26	0.01652
27	0.01651
28	0.01787
29	0.01795
30	0.01883
31	0.02008
32	0.02037
33	0.02104
34	0.02249
35	0.02234
36	0.02386
37	0.02372
38	0.02520
39	0.02501
40	0.02689
41	0.02629
42	0.02820
43	0.02764
44	0.02924
45	0.02941
46	0.03083
47	0.03098
48	0.03242
49	0.03235
50	0.03342
51	0.03357
52	0.03496
53	0.03536
54	0.03651
55	0.03744
56	0.03954
57	0.04357
58	0.04049
59	0.04038
60	0.04127
61	0.04160
62	0.04222
63	0.04383
64	0.04360
65	0.04444
66	0.04631
67	0.04660
68	0.04715
69	0.04819
70	0.04847
71	0.04961
72	0.05026
73	0.05132
74	0.05189
75	0.05274
76	0.05246
77	0.05425
78	0.05474
79	0.05538
80	0.05659
81	0.05706
82	0.05756
83	0.05841
84	0.05948
85	0.06019
86	0.06089
87	0.06184
88	0.06275
89	0.06326
90	0.06348
91	0.06427
92	0.06565
93	0.06606
94	0.06668
95	0.06740
96	0.06841
97	0.06930
98	0.06972
99	0.07095
100	0.07133
