# plus_o 400 (m * 500) ?
1	0.02785
2	0.02860
3	0.02844
4	0.03002
5	0.02950
6	0.03013
7	0.03100
8	0.03198
9	0.03033
10	0.03198
11	0.03139
12	0.03323
13	0.03312
14	0.03522
15	0.03476
16	0.03515
17	0.03562
18	0.03605
19	0.03608
20	0.03609
21	0.03762
22	0.03641
23	0.03708
24	0.03722
25	0.03712
26	0.03747
27	0.03761
28	0.03766
29	0.04712
30	0.04975
31	0.05199
32	0.04661
33	0.04833
34	0.04965
35	0.05218
36	0.05053
37	0.05156
38	0.05759
39	0.05429
40	0.05907
41	0.05495
42	0.05808
43	0.05908
44	0.05794
45	0.05387
46	0.06531
47	0.05662
48	0.05818
49	0.05835
50	0.06058
51	0.06781
52	0.06476
53	0.05896
54	0.06472
55	0.06799
56	0.06599
57	0.07044
58	0.06896
59	0.06365
60	0.06989
61	0.06867
62	0.07935
63	0.07472
64	0.06815
65	0.07446
66	0.07532
67	0.07505
68	0.08665
69	0.07906
70	0.07875
71	0.07118
72	0.07766
73	0.08793
74	0.08827
75	0.08887
76	0.08773
77	0.08957
78	0.08870
79	0.09110
80	0.09362
81	0.09442
82	0.10212
83	0.08381
84	0.09220
85	0.09249
86	0.08961
87	0.09860
88	0.10271
89	0.11009
90	0.10779
91	0.10722
92	0.10378
93	0.09989
94	0.10727
95	0.11907
96	0.10987
97	0.10907
98	0.10740
99	0.11368
100	0.10796
