# reverse_o [1..l] ?
1	0.00013
2	0.00033
3	0.00062
4	0.00103
5	0.00145
6	0.00206
7	0.00281
8	0.00370
9	0.00477
10	0.00588
11	0.00764
12	0.00921
13	0.01062
14	0.01241
15	0.01453
16	0.01668
17	0.01985
18	0.02222
19	0.02501
20	0.02700
21	0.03167
22	0.03469
23	0.03936
24	0.04273
25	0.04674
26	0.05151
27	0.05623
28	0.06136
29	0.06607
30	0.07175
31	0.07686
32	0.08273
33	0.08926
34	0.09611
35	0.12028
36	0.10992
37	0.11741
38	0.12540
39	0.13274
40	0.14184
41	0.15003
42	0.15982
43	0.16858
44	0.17613
45	0.18823
46	0.19870
47	0.20922
48	0.22003
49	0.22881
50	0.24091
51	0.25116
52	0.26368
53	0.27858
54	0.28922
55	0.30318
56	0.31632
57	0.32964
58	0.34828
59	0.35954
60	0.37461
61	0.39131
62	0.40774
63	0.42532
64	0.44082
65	0.45765
66	0.48097
67	0.50598
68	0.52364
69	0.54311
70	0.55584
71	0.57234
72	0.62117
73	0.66084
74	0.67745
75	0.67917
76	0.69987
77	0.71230
78	0.72438
79	0.74279
80	0.77124
81	0.79576
82	0.82140
83	0.85926
84	0.87465
85	0.90174
86	0.92825
87	0.95315
88	0.97547
89	1.01394
90	1.03745
91	1.06689
92	1.09918
93	1.12838
94	1.15870
95	1.19474
96	1.22650
97	1.25861
98	1.29203
99	1.32747
100	1.35977
