# reverse_o [1..l] ?
1	0.00015
2	0.00040
3	0.00079
4	0.00136
5	0.00214
6	0.00317
7	0.00440
8	0.00607
9	0.00794
10	0.01059
11	0.01369
12	0.01689
13	0.02162
14	0.02554
15	0.03148
16	0.03749
17	0.04438
18	0.05242
19	0.06119
20	0.07101
21	0.08184
22	0.09459
23	0.10782
24	0.12238
25	0.13855
26	0.15598
27	0.17580
28	0.19529
29	0.21998
30	0.24274
31	0.26954
32	0.29797
33	0.32998
34	0.36575
35	0.39804
36	0.43765
37	0.47929
38	0.52255
39	0.56617
40	0.61638
41	0.66943
42	0.72398
43	0.78240
44	0.84322
45	0.90941
46	0.97952
47	1.05051
48	1.12907
49	1.21451
50	1.29700
51	1.38539
52	1.48077
53	1.59883
54	1.69183
55	1.80484
56	1.90624
57	2.03352
58	2.15692
59	2.29121
60	2.43332
61	2.57461
62	2.73093
63	2.87325
64	3.04945
65	3.21319
66	3.39803
67	3.56954
68	3.90073
69	3.96484
70	4.18728
71	4.40406
72	4.60836
73	4.83738
74	5.07806
75	5.33462
76	5.57533
77	5.86503
78	6.15813
79	6.41979
80	6.78184
81	7.05914
82	7.36498
83	7.74683
84	8.05678
85	8.40552
86	8.73413
87	9.11670
88	9.46896
89	9.89940
90	10.29256
91	10.69217
92	11.15090
93	11.68393
94	12.11396
95	12.55640
96	13.03747
97	13.55393
98	14.12335
99	14.66372
100	15.21311
