# length_o ? (n * 10)
1	0.00073
2	0.00149
3	0.00221
4	0.00300
5	0.00387
6	0.00464
7	0.00550
8	0.00654
9	0.00797
10	0.00821
11	0.00916
12	0.01010
13	0.01111
14	0.01188
15	0.01352
16	0.01474
17	0.01471
18	0.01647
19	0.01672
20	0.01767
21	0.01929
22	0.01959
23	0.02150
24	0.02288
25	0.02255
26	0.02429
27	0.02441
28	0.02658
29	0.02648
30	0.02827
31	0.02847
32	0.03084
33	0.03088
34	0.03366
35	0.03274
36	0.03539
37	0.04790
38	0.04125
39	0.03966
40	0.03839
41	0.04154
42	0.04187
43	0.04171
44	0.04375
45	0.04371
46	0.04789
47	0.05324
48	0.04785
49	0.04916
50	0.04910
51	0.05095
52	0.05192
53	0.05367
54	0.05228
55	0.05524
56	0.05558
57	0.05696
58	0.05830
59	0.05932
60	0.06041
61	0.06105
62	0.06237
63	0.06319
64	0.06505
65	0.06540
66	0.06662
67	0.06828
68	0.06910
69	0.07023
70	0.07091
71	0.07227
72	0.07322
73	0.07483
74	0.07506
75	0.07794
76	0.07716
77	0.07855
78	0.07939
79	0.08121
80	0.08244
81	0.08322
82	0.08323
83	0.08557
84	0.08558
85	0.08715
86	0.08847
87	0.08984
88	0.09141
89	0.09222
90	0.09264
91	0.09510
92	0.09575
93	0.09644
94	0.09760
95	0.09849
96	0.09996
97	0.09990
98	0.10184
99	0.10332
100	0.10527
