# reverse_o ? [1..l]
1	0.00030
2	0.00059
3	0.00104
4	0.00167
5	0.00249
6	0.00338
7	0.00446
8	0.00603
9	0.00742
10	0.00917
11	0.01172
12	0.01297
13	0.01546
14	0.01769
15	0.02146
16	0.02415
17	0.02655
18	0.02989
19	0.03390
20	0.03716
21	0.04142
22	0.04635
23	0.05041
24	0.05496
25	0.06128
26	0.06530
27	0.06983
28	0.07506
29	0.08140
30	0.08707
31	0.09346
32	0.11242
33	0.11521
34	0.11384
35	0.12088
36	0.12714
37	0.13452
38	0.14485
39	0.15074
40	0.16046
41	0.16749
42	0.17705
43	0.18676
44	0.19619
45	0.20688
46	0.21389
47	0.22435
48	0.23433
49	0.24347
50	0.25609
51	0.26508
52	0.27569
53	0.28736
54	0.30084
55	0.31358
56	0.32356
57	0.33563
58	0.34998
59	0.36225
60	0.37915
61	0.38893
62	0.40396
63	0.41973
64	0.43355
65	0.44783
66	0.46441
67	0.48336
68	0.49202
69	0.50696
70	0.52455
71	0.53825
72	0.55667
73	0.57668
74	0.59135
75	0.60640
76	0.63078
77	0.64833
78	0.66317
79	0.67795
80	0.69900
81	0.71894
82	0.73751
83	0.75670
84	0.77315
85	0.79217
86	0.81598
87	0.83316
88	0.85285
89	0.88224
90	0.89415
91	0.91150
92	0.93025
93	0.95308
94	0.97172
95	0.99340
96	1.01463
97	1.03418
98	1.06594
99	1.08674
100	1.10254
