# mult_rev_o ? ? k
1	0.00027
2	0.00064
3	0.00111
4	0.00168
5	0.00225
6	0.00334
7	0.00398
8	0.00520
9	0.00620
10	0.00790
11	0.00867
12	0.01104
13	0.01162
14	0.01375
15	0.01542
16	0.01752
17	0.02033
18	0.02125
19	0.02311
20	0.02614
21	0.02847
22	0.02999
23	0.03293
24	0.03649
25	0.03895
26	0.04159
27	0.04534
28	0.04810
29	0.04991
30	0.05483
31	0.05684
32	0.06096
33	0.06418
34	0.06758
35	0.07096
36	0.07652
37	0.07835
38	0.08579
39	0.08733
40	0.09305
41	0.09415
42	0.10139
43	0.10492
44	0.10900
45	0.11331
46	0.11733
47	0.12172
48	0.12941
49	0.13179
50	0.13780
51	0.14322
52	0.14877
53	0.15250
54	0.16069
55	0.16569
56	0.17238
57	0.17626
58	0.18222
59	0.18758
60	0.19719
61	0.19906
62	0.20599
63	0.21310
64	0.21988
65	0.22499
66	0.23266
67	0.23818
68	0.24595
69	0.25158
70	0.26149
71	0.26625
72	0.27867
73	0.28028
74	0.28711
75	0.29782
76	0.30495
77	0.31086
78	0.32156
79	0.32762
80	0.33872
81	0.34458
82	0.35089
83	0.36134
84	0.37497
85	0.37761
86	0.38600
87	0.39654
88	0.40516
89	0.41200
90	0.42744
91	0.43361
92	0.44264
93	0.44885
94	0.45680
95	0.46798
96	0.48281
97	0.48471
98	0.49748
99	0.53762
100	0.53276
