# plus_o (n * 10) ? 400
1	0.00085
2	0.00144
3	0.00190
4	0.00246
5	0.00330
6	0.00369
7	0.00428
8	0.00501
9	0.00577
10	0.00629
11	0.00691
12	0.00797
13	0.00831
14	0.00898
15	0.00959
16	0.01019
17	0.01083
18	0.01230
19	0.01213
20	0.01311
21	0.01389
22	0.01510
23	0.01513
24	0.01646
25	0.01610
26	0.01699
27	0.01862
28	0.01818
29	0.01992
30	0.01996
31	0.02148
32	0.02187
33	0.02209
34	0.02291
35	0.02409
36	0.02449
37	0.02523
38	0.02582
39	0.02650
40	0.02825
41	0.02670
42	0.02831
43	0.02706
44	0.02784
45	0.02715
46	0.02811
47	0.02733
48	0.02778
49	0.02697
50	0.02780
51	0.02708
52	0.02781
53	0.02715
54	0.02763
55	0.02664
56	0.02725
57	0.02670
58	0.03043
59	0.02802
60	0.03000
61	0.02708
62	0.02773
63	0.02733
64	0.02767
65	0.02659
66	0.02705
67	0.02723
68	0.02741
69	0.02708
70	0.02747
71	0.02705
72	0.02763
73	0.02698
74	0.02726
75	0.02698
76	0.02743
77	0.02711
78	0.02746
79	0.02707
80	0.02764
81	0.02697
82	0.02757
83	0.02694
84	0.02697
85	0.02736
86	0.02744
87	0.02723
88	0.02766
89	0.02699
90	0.02773
91	0.02709
92	0.02773
93	0.02690
94	0.02724
95	0.02684
96	0.02781
97	0.02699
98	0.02777
99	0.02707
100	0.02738
