# length_d_o [1..l * 2] ?
1	0.00017
2	0.00033
3	0.00051
4	0.00070
5	0.00091
6	0.00114
7	0.00139
8	0.00171
9	0.00195
10	0.00225
11	0.00258
12	0.00291
13	0.00333
14	0.00366
15	0.00438
16	0.00455
17	0.00493
18	0.00539
19	0.00581
20	0.00637
21	0.00713
22	0.00791
23	0.00856
24	0.00835
25	0.01029
26	0.01029
27	0.01021
28	0.01096
29	0.01239
30	0.01211
31	0.01301
32	0.01360
33	0.01466
34	0.01506
35	0.01636
36	0.01647
37	0.01848
38	0.01851
39	0.01974
40	0.01991
41	0.02077
42	0.02153
43	0.02322
44	0.02319
45	0.02492
46	0.02660
47	0.02589
48	0.02819
49	0.02792
50	0.03027
51	0.02967
52	0.03204
53	0.03191
54	0.03400
55	0.03517
56	0.03521
57	0.03742
58	0.03781
59	0.03969
60	0.04022
61	0.04306
62	0.04657
63	0.05763
64	0.04559
65	0.04675
66	0.04788
67	0.04990
68	0.05056
69	0.05178
70	0.05285
71	0.05434
72	0.05589
73	0.05952
74	0.06081
75	0.06338
76	0.06474
77	0.06552
78	0.06759
79	0.06637
80	0.06692
81	0.06874
82	0.06997
83	0.07173
84	0.07344
85	0.07502
86	0.07769
87	0.07822
88	0.07995
89	0.08136
90	0.08329
91	0.08513
92	0.08770
93	0.08839
94	0.09013
95	0.09198
96	0.09370
97	0.09528
98	0.09675
99	0.09887
100	0.10096
