# mult_o n 40 ?
1	0.00375
2	0.00833
3	0.01324
4	0.01914
5	0.02552
6	0.03169
7	0.03987
8	0.04648
9	0.05534
10	0.06290
11	0.07194
12	0.08130
13	0.09037
14	0.10046
15	0.11158
16	0.12215
17	0.13432
18	0.14688
19	0.15818
20	0.17094
21	0.18352
22	0.19808
23	0.21133
24	0.22625
25	0.24262
26	0.25612
27	0.27179
28	0.28848
29	0.30485
30	0.32333
31	0.34074
32	0.35887
33	0.37769
34	0.39557
35	0.41666
36	0.43676
37	0.45605
38	0.47716
39	0.49869
40	0.52010
41	0.54194
42	0.56455
43	0.58669
44	0.60998
45	0.63167
46	0.67006
47	0.68442
48	0.71081
49	0.73376
50	0.76043
51	0.78967
52	0.81476
53	0.84399
54	0.87083
55	0.89864
56	0.92879
57	0.95648
58	0.99280
59	1.01799
60	1.05247
61	1.08117
62	1.11350
63	1.14556
64	1.17845
65	1.21543
66	1.24952
67	1.28081
68	1.32469
69	1.35834
70	1.39185
71	1.43141
72	1.47613
73	1.50144
74	1.53454
75	1.57776
76	1.61249
77	1.65711
78	1.69421
79	1.73620
80	1.77825
81	1.81544
82	1.85563
83	1.89971
84	1.94191
85	1.98367
86	2.03227
87	2.07379
88	2.11832
89	2.16159
90	2.22498
91	2.25146
92	2.30863
93	2.35267
94	2.40264
95	2.44626
96	2.50134
97	2.55047
98	2.58485
99	2.64543
100	2.69959
