# append_o [1..10] [1..l * 10] ?
1	0.00084
2	0.00094
3	0.00113
4	0.00145
5	0.00170
6	0.00221
7	0.00269
8	0.00357
9	0.00376
10	0.00434
11	0.00561
12	0.00603
13	0.00725
14	0.01037
15	0.01216
16	0.01060
17	0.01593
18	0.01505
19	0.01866
20	0.01590
21	0.02342
22	0.02381
23	0.02655
24	0.02945
25	0.03408
26	0.04121
27	0.03876
28	0.04188
29	0.04360
30	0.05610
31	0.06761
32	0.06439
33	0.07307
34	0.07772
35	0.10320
36	0.09428
37	0.09219
38	0.09978
39	0.12402
40	0.11566
41	0.12685
42	0.13170
43	0.13563
44	0.15282
45	0.15744
46	0.16171
47	0.17943
48	0.17644
49	0.20835
50	0.21087
51	0.22834
52	0.22288
53	0.23489
54	0.25361
55	0.27410
56	0.26193
57	0.27939
58	0.29290
59	0.32556
60	0.30755
61	0.34592
62	0.33571
63	0.35328
64	0.37079
65	0.38469
66	0.40252
67	0.42605
68	0.42790
69	0.45249
70	0.44834
71	0.47638
72	0.48353
73	0.48538
74	0.50618
75	0.54916
76	0.54308
77	0.56415
78	0.56281
79	0.61028
80	0.61200
81	0.62482
82	0.62286
83	0.65121
84	0.65255
85	0.66795
86	0.68633
87	0.73809
88	0.73274
89	0.73547
90	0.76581
91	0.93271
92	0.84589
93	0.81837
94	0.88796
95	0.86916
96	0.85183
97	0.87579
98	0.91035
99	0.94055
100	0.97231
