# length_o [1..l * 2] ?
1	0.00019
2	0.00039
3	0.00065
4	0.00100
5	0.00147
6	0.00203
7	0.00282
8	0.00366
9	0.00464
10	0.00593
11	0.00736
12	0.00908
13	0.01143
14	0.01319
15	0.01632
16	0.01846
17	0.02208
18	0.02508
19	0.02952
20	0.03337
21	0.03854
22	0.04298
23	0.04966
24	0.05501
25	0.06158
26	0.06859
27	0.07609
28	0.08409
29	0.09272
30	0.10171
31	0.11145
32	0.12238
33	0.13314
34	0.14485
35	0.15888
36	0.17175
37	0.18686
38	0.19900
39	0.21383
40	0.22982
41	0.24817
42	0.26467
43	0.28357
44	0.30209
45	0.32322
46	0.34342
47	0.36622
48	0.39289
49	0.41319
50	0.43950
51	0.46457
52	0.49084
53	0.51949
54	0.54750
55	0.57849
56	0.61297
57	0.64450
58	0.67843
59	0.71151
60	0.74812
61	0.78504
62	0.82386
63	0.86395
64	0.90605
65	0.94522
66	0.98853
67	1.03698
68	1.08227
69	1.12740
70	1.18456
71	1.22715
72	1.27492
73	1.33215
74	1.38934
75	1.45725
76	1.50260
77	1.56596
78	1.62016
79	1.68031
80	1.74280
81	1.81358
82	1.87394
83	1.95283
84	2.01158
85	2.09164
86	2.16164
87	2.24374
88	2.32136
89	2.40682
90	2.57923
91	2.60206
92	2.64382
93	2.73243
94	2.81178
95	2.91134
96	2.99947
97	3.10330
98	3.18623
99	3.29809
100	3.40543
