# length_o [1..l * 2] ?
1	0.00016
2	0.00032
3	0.00046
4	0.00082
5	0.00092
6	0.00109
7	0.00102
8	0.00123
9	0.00131
10	0.00148
11	0.00161
12	0.00187
13	0.00194
14	0.00212
15	0.00229
16	0.00244
17	0.00262
18	0.00355
19	0.00346
20	0.00322
21	0.00325
22	0.00342
23	0.00360
24	0.00385
25	0.00399
26	0.00507
27	0.00432
28	0.00442
29	0.00464
30	0.00480
31	0.00506
32	0.00588
33	0.00533
34	0.00551
35	0.00595
36	0.00589
37	0.00611
38	0.00676
39	0.00692
40	0.00668
41	0.00682
42	0.00720
43	0.00778
44	0.00743
45	0.00761
46	0.00785
47	0.00802
48	0.00851
49	0.00820
50	0.00871
51	0.00882
52	0.00885
53	0.00906
54	0.00956
55	0.00944
56	0.00962
57	0.00986
58	0.00987
59	0.01013
60	0.01039
61	0.01090
62	0.01081
63	0.01120
64	0.01124
65	0.01130
66	0.01168
67	0.01227
68	0.01179
69	0.01269
70	0.01227
71	0.01255
72	0.01298
73	0.01297
74	0.01305
75	0.01330
76	0.01348
77	0.01359
78	0.01420
79	0.01386
80	0.01480
81	0.01457
82	0.01478
83	0.01529
84	0.01523
85	0.01561
86	0.01587
87	0.01612
88	0.01614
89	0.01653
90	0.01668
91	0.01648
92	0.01692
93	0.01704
94	0.01748
95	0.01717
96	0.01809
97	0.01772
98	0.01813
99	0.01835
100	0.02313
